underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^SPX,2017-10-23,SPXW,2017-12-29,2340.000,C,0.0000,0.0000,0.0000,0.0000,0,93,231.0000,80,232.4000,2565.8000,2566.3000,2559.8411,2566.0500,0.1610,0.9139,0.0009,-0.2697,1.7238,387.0734,4,230.4000,5,232.7000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-29,2340.000,P,0.0000,0.0000,0.0000,0.0000,0,731,7.3000,829,7.6000,2565.8000,2566.3000,2559.8411,2566.0500,0.1624,-0.0880,0.0009,-0.2053,1.7515,-42.7240,60,8.0000,295,8.3000,2536.0900,2586.0200,0.0000,290,
^SPX,2017-10-23,SPXW,2017-12-29,2345.000,C,236.4800,236.4800,236.4800,236.4800,5,93,226.2000,80,227.6000,2565.8000,2566.3000,2559.8411,2566.0500,0.1593,0.9111,0.0009,-0.2723,1.7647,386.6624,6,225.6000,5,228.0000,2536.0900,2586.0200,236.4800,5,
^SPX,2017-10-23,SPXW,2017-12-29,2345.000,P,6.5000,6.5000,6.5000,6.5000,18,107,7.6000,745,7.8000,2565.8000,2566.3000,2559.8411,2566.0500,0.1610,-0.0911,0.0009,-0.2088,1.7979,-44.2501,119,8.2000,151,8.5000,2536.0900,2586.0200,6.5000,77,
^SPX,2017-10-23,SPXW,2017-12-29,2350.000,C,0.0000,0.0000,0.0000,0.0000,0,90,221.5000,80,222.9000,2565.8000,2566.3000,2559.8411,2566.0500,0.1580,0.9076,0.0010,-0.2767,1.8166,385.8617,4,220.9000,5,223.2000,2536.0900,2586.0200,0.0000,838,
^SPX,2017-10-23,SPXW,2017-12-29,2350.000,P,6.7000,7.8000,6.7000,7.8000,51,216,7.8000,917,8.1000,2565.8000,2566.3000,2559.8411,2566.0500,0.1595,-0.0944,0.0010,-0.2121,1.8449,-45.8181,50,8.5000,197,8.8000,2536.0900,2586.0200,7.0937,20294,
^SPX,2017-10-23,SPXW,2017-12-29,2355.000,C,0.0000,0.0000,0.0000,0.0000,0,78,216.7000,80,218.1000,2565.8000,2566.3000,2559.8411,2566.0500,0.1562,0.9048,0.0010,-0.2789,1.8577,385.4071,4,216.2000,5,218.4000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-29,2355.000,P,7.4500,7.4500,7.4500,7.4500,5,329,8.0000,854,8.3000,2565.8000,2566.3000,2559.8411,2566.0500,0.1577,-0.0973,0.0010,-0.2143,1.8866,-47.2231,109,8.7000,128,9.0000,2536.0900,2586.0200,7.4500,2060,
^SPX,2017-10-23,SPXW,2017-12-29,2360.000,C,222.0800,222.0800,222.0800,222.0800,5,78,212.0000,80,213.4000,2565.8000,2566.3000,2559.8411,2566.0500,0.1549,0.9011,0.0010,-0.2829,1.9094,384.5636,1,210.5000,1,215.3000,2536.0900,2586.0200,222.0800,11,
^SPX,2017-10-23,SPXW,2017-12-29,2360.000,P,7.5000,7.5000,7.5000,7.5000,50,680,8.2000,709,8.5000,2565.8000,2566.3000,2559.8411,2566.0500,0.1559,-0.1002,0.0010,-0.2164,1.9287,-48.6596,139,8.9000,170,9.3000,2536.0900,2586.0200,7.5000,160,
^SPX,2017-10-23,SPXW,2017-12-29,2365.000,C,0.0000,0.0000,0.0000,0.0000,0,88,207.2000,90,208.6000,2565.8000,2566.3000,2559.8411,2566.0500,0.1529,0.8981,0.0011,-0.2848,1.9512,384.0447,4,206.7000,5,209.0000,2536.0900,2586.0200,0.0000,9,
^SPX,2017-10-23,SPXW,2017-12-29,2365.000,P,7.3000,8.2000,7.3000,8.2000,89,202,8.5000,907,8.8000,2565.8000,2566.3000,2559.8411,2566.0500,0.1545,-0.1040,0.0011,-0.2201,1.9810,-50.4798,118,9.2000,85,9.5000,2536.0900,2586.0200,8.0694,165,
^SPX,2017-10-23,SPXW,2017-12-29,2370.000,C,0.0000,0.0000,0.0000,0.0000,0,78,202.5000,90,203.9000,2565.8000,2566.3000,2559.8411,2566.0500,0.1515,0.8944,0.0011,-0.2884,2.0033,383.1361,4,202.0000,5,204.3000,2536.0900,2586.0200,0.0000,16,
^SPX,2017-10-23,SPXW,2017-12-29,2370.000,P,7.6000,7.6000,7.6000,7.6000,2,665,8.7000,99,9.0000,2565.8000,2566.3000,2559.8411,2566.0500,0.1525,-0.1071,0.0011,-0.2218,2.0238,-51.9843,88,9.5000,104,9.8000,2536.0900,2586.0200,7.6000,1181,
^SPX,2017-10-23,SPXW,2017-12-29,2375.000,C,0.0000,0.0000,0.0000,0.0000,0,78,197.8000,90,199.2000,2565.8000,2566.3000,2559.8411,2566.0500,0.1500,0.8905,0.0011,-0.2918,2.0556,382.1928,4,197.3000,5,199.5000,2536.0900,2586.0200,0.0000,978,
^SPX,2017-10-23,SPXW,2017-12-29,2375.000,P,8.0000,9.5000,7.9900,9.5000,53,304,9.0000,790,9.3000,2565.8000,2566.3000,2559.8411,2566.0500,0.1510,-0.1110,0.0011,-0.2252,2.0765,-53.8737,50,9.8000,106,10.1000,2536.0900,2586.0200,8.5406,8951,
^SPX,2017-10-23,SPXW,2017-12-29,2380.000,C,0.0000,0.0000,0.0000,0.0000,0,78,193.1000,90,194.5000,2565.8000,2566.3000,2559.8411,2566.0500,0.1484,0.8866,0.0012,-0.2951,2.1080,381.2123,4,192.6000,5,194.8000,2536.0900,2586.0200,0.0000,9,
^SPX,2017-10-23,SPXW,2017-12-29,2380.000,P,8.0000,10.1000,8.0000,10.1000,60,188,9.3000,843,9.6000,2565.8000,2566.3000,2559.8411,2566.0500,0.1495,-0.1150,0.0012,-0.2284,2.1294,-55.8000,60,10.1000,118,10.4000,2536.0900,2586.0200,8.2313,5645,
^SPX,2017-10-23,SPXW,2017-12-29,2385.000,C,0.0000,0.0000,0.0000,0.0000,0,78,188.4000,80,189.7000,2565.8000,2566.3000,2559.8411,2566.0500,0.1465,0.8830,0.0012,-0.2972,2.1561,380.3659,4,188.0000,5,190.1000,2536.0900,2586.0200,0.0000,32,
^SPX,2017-10-23,SPXW,2017-12-29,2385.000,P,9.0000,10.1000,9.0000,10.1000,3,167,9.6000,865,9.9000,2565.8000,2566.3000,2559.8411,2566.0500,0.1479,-0.1191,0.0012,-0.2313,2.1824,-57.7659,50,10.4000,84,10.7000,2536.0900,2586.0200,9.7333,459,
^SPX,2017-10-23,SPXW,2017-12-29,2390.000,C,0.0000,0.0000,0.0000,0.0000,0,88,183.7000,90,185.1000,2565.8000,2566.3000,2559.8411,2566.0500,0.1451,0.8785,0.0013,-0.3009,2.2136,379.1295,4,183.3000,5,185.5000,2536.0900,2586.0200,0.0000,21,
^SPX,2017-10-23,SPXW,2017-12-29,2390.000,P,8.8000,10.1000,8.8000,10.1000,12,166,9.9000,865,10.2000,2565.8000,2566.3000,2559.8411,2566.0500,0.1462,-0.1232,0.0013,-0.2341,2.2357,-59.7741,78,10.7000,83,11.0000,2536.0900,2586.0200,8.9975,92,
^SPX,2017-10-23,SPXW,2017-12-29,2395.000,C,0.0000,0.0000,0.0000,0.0000,0,88,179.0000,90,180.4000,2565.8000,2566.3000,2559.8411,2566.0500,0.1433,0.8744,0.0013,-0.3034,2.2660,378.0535,4,178.6000,5,180.8000,2536.0900,2586.0200,0.0000,4,
^SPX,2017-10-23,SPXW,2017-12-29,2395.000,P,9.0700,10.7500,9.0700,10.7500,8,165,10.2000,813,10.5000,2565.8000,2566.3000,2559.8411,2566.0500,0.1445,-0.1275,0.0013,-0.2367,2.2893,-61.8278,98,11.0000,149,11.4000,2536.0900,2586.0200,9.8825,93,
^SPX,2017-10-23,SPXW,2017-12-29,2400.000,C,0.0000,0.0000,0.0000,0.0000,0,77,174.4000,90,175.7000,2565.8000,2566.3000,2559.8411,2566.0500,0.1417,0.8697,0.0014,-0.3066,2.3239,376.7249,4,174.0000,5,176.1000,2536.0900,2586.0200,0.0000,3920,
^SPX,2017-10-23,SPXW,2017-12-29,2400.000,P,9.1000,11.0500,9.0000,11.0500,189,238,10.5000,755,10.8000,2565.8000,2566.3000,2559.8411,2566.0500,0.1426,-0.1318,0.0014,-0.2389,2.3425,-63.9027,40,11.4000,82,11.7000,2536.0900,2586.0200,10.1597,9384,
^SPX,2017-10-23,SPXW,2017-12-29,2405.000,C,0.0000,0.0000,0.0000,0.0000,0,87,169.7000,80,171.0000,2565.8000,2566.3000,2559.8411,2566.0500,0.1398,0.8653,0.0014,-0.3089,2.3784,375.4913,4,169.4000,5,171.5000,2536.0900,2586.0200,0.0000,6,
^SPX,2017-10-23,SPXW,2017-12-29,2405.000,P,9.6000,10.8500,9.6000,10.8500,34,272,10.8000,554,11.1000,2565.8000,2566.3000,2559.8411,2566.0500,0.1408,-0.1363,0.0014,-0.2411,2.3972,-66.0766,88,11.7000,83,12.0000,2536.0900,2586.0200,9.9676,2119,
^SPX,2017-10-23,SPXW,2017-12-29,2410.000,C,0.0000,0.0000,0.0000,0.0000,0,87,165.1000,80,166.4000,2565.8000,2566.3000,2559.8411,2566.0500,0.1383,0.8601,0.0015,-0.3124,2.4408,373.8875,4,164.8000,5,166.9000,2536.0900,2586.0200,0.0000,11,
^SPX,2017-10-23,SPXW,2017-12-29,2410.000,P,9.7000,12.2000,9.7000,12.2000,439,156,11.2000,796,11.5000,2565.8000,2566.3000,2559.8411,2566.0500,0.1393,-0.1415,0.0015,-0.2444,2.4592,-68.5953,50,12.1000,101,12.4000,2536.0900,2586.0200,10.1256,122,
^SPX,2017-10-23,SPXW,2017-12-29,2415.000,C,0.0000,0.0000,0.0000,0.0000,0,87,160.5000,90,161.8000,2565.8000,2566.3000,2559.8411,2566.0500,0.1368,0.8548,0.0015,-0.3157,2.5031,372.2342,1,160.7000,1,161.6000,2536.0900,2586.0200,0.0000,19,
^SPX,2017-10-23,SPXW,2017-12-29,2415.000,P,10.3000,10.3000,10.2000,10.2000,15,270,11.5000,73,11.8000,2565.8000,2566.3000,2559.8411,2566.0500,0.1374,-0.1462,0.0015,-0.2462,2.5147,-70.8893,40,12.5000,79,12.8000,2536.0900,2586.0200,10.2667,339,
^SPX,2017-10-23,SPXW,2017-12-29,2420.000,C,0.0000,0.0000,0.0000,0.0000,0,1,156.3000,1,156.8000,2565.8000,2566.3000,2559.8411,2566.0500,0.1351,0.8493,0.0016,-0.3186,2.5655,370.5222,1,156.1000,1,157.0000,2536.0900,2586.0200,0.0000,7,
^SPX,2017-10-23,SPXW,2017-12-29,2420.000,P,10.6000,12.9500,10.6000,12.9500,43,238,11.9000,608,12.2000,2565.8000,2566.3000,2559.8411,2566.0500,0.1358,-0.1517,0.0016,-0.2491,2.5774,-73.5450,40,12.9000,98,13.2000,2536.0900,2586.0200,11.0802,1249,
^SPX,2017-10-23,SPXW,2017-12-29,2425.000,C,165.0000,165.0000,160.0000,160.0000,67,1,151.7000,1,152.2000,2565.8000,2566.3000,2559.8411,2566.0500,0.1334,0.8437,0.0016,-0.3212,2.6279,368.7467,1,151.6000,1,152.4000,2536.0900,2586.0200,161.2957,1063,
^SPX,2017-10-23,SPXW,2017-12-29,2425.000,P,10.7000,12.9000,10.7000,12.9000,88,228,12.3000,608,12.6000,2565.8000,2566.3000,2559.8411,2566.0500,0.1341,-0.1574,0.0016,-0.2517,2.6402,-76.2635,40,13.3000,112,13.6000,2536.0900,2586.0200,12.0739,5712,
^SPX,2017-10-23,SPXW,2017-12-29,2430.000,C,0.0000,0.0000,0.0000,0.0000,0,1,147.1000,1,147.7000,2565.8000,2566.3000,2559.8411,2566.0500,0.1318,0.8377,0.0017,-0.3243,2.6940,366.7423,1,147.0000,1,147.9000,2536.0900,2586.0200,0.0000,11,
^SPX,2017-10-23,SPXW,2017-12-29,2430.000,P,11.4200,13.7000,11.4200,13.7000,6,226,12.7000,533,13.0000,2565.8000,2566.3000,2559.8411,2566.0500,0.1323,-0.1631,0.0017,-0.2539,2.7031,-79.0501,50,13.7000,108,14.0000,2536.0900,2586.0200,12.6650,1947,
^SPX,2017-10-23,SPXW,2017-12-29,2435.000,C,0.0000,0.0000,0.0000,0.0000,0,1,142.6000,1,143.1000,2565.8000,2566.3000,2559.8411,2566.0500,0.1301,0.8315,0.0018,-0.3270,2.7601,364.6675,1,142.5000,1,143.4000,2536.0900,2586.0200,0.0000,9,
^SPX,2017-10-23,SPXW,2017-12-29,2435.000,P,11.8000,12.0000,11.7000,11.7800,59,235,13.1000,63,13.4000,2565.8000,2566.3000,2559.8411,2566.0500,0.1305,-0.1691,0.0018,-0.2559,2.7661,-81.9101,30,14.2000,105,14.5000,2536.0900,2586.0200,11.7988,299,
^SPX,2017-10-23,SPXW,2017-12-29,2440.000,C,144.3000,144.3000,144.3000,144.3000,1,1,138.0000,1,138.6000,2565.8000,2566.3000,2559.8411,2566.0500,0.1284,0.8252,0.0018,-0.3294,2.8261,362.5162,1,138.0000,1,138.8000,2536.0900,2586.0200,144.3000,86,
^SPX,2017-10-23,SPXW,2017-12-29,2440.000,P,11.8000,14.3000,11.8000,14.3000,930,65,13.6000,608,13.9000,2565.8000,2566.3000,2559.8411,2566.0500,0.1289,-0.1757,0.0018,-0.2588,2.8354,-85.1449,60,14.6000,75,14.9000,2536.0900,2586.0200,12.3198,2666,
^SPX,2017-10-23,SPXW,2017-12-29,2445.000,C,0.0000,0.0000,0.0000,0.0000,0,1,133.5000,1,134.0000,2565.8000,2566.3000,2559.8411,2566.0500,0.1265,0.8187,0.0019,-0.3313,2.8917,360.3077,1,133.5000,1,134.3000,2536.0900,2586.0200,0.0000,6,
^SPX,2017-10-23,SPXW,2017-12-29,2445.000,P,12.6100,12.6100,12.5300,12.5300,4,233,14.0000,666,14.4000,2565.8000,2566.3000,2559.8411,2566.0500,0.1271,-0.1823,0.0019,-0.2607,2.9015,-88.3053,40,15.1000,74,15.4000,2536.0900,2586.0200,12.5900,265,
^SPX,2017-10-23,SPXW,2017-12-29,2450.000,C,131.9000,131.9000,130.2000,130.2000,6,1,129.0000,1,129.5000,2565.8000,2566.3000,2559.8411,2566.0500,0.1248,0.8117,0.0020,-0.3336,2.9609,357.8298,1,129.0000,1,129.9000,2536.0900,2586.0200,131.6167,8356,
^SPX,2017-10-23,SPXW,2017-12-29,2450.000,P,12.5000,15.3000,12.5000,15.3000,394,212,14.5000,63,14.8000,2565.8000,2566.3000,2559.8411,2566.0500,0.1252,-0.1891,0.0020,-0.2624,2.9679,-91.5743,40,15.6000,96,15.9000,2536.0900,2586.0200,13.5919,9345,
^SPX,2017-10-23,SPXW,2017-12-29,2455.000,C,0.0000,0.0000,0.0000,0.0000,0,1,124.5000,1,125.1000,2565.8000,2566.3000,2559.8411,2566.0500,0.1232,0.8041,0.0020,-0.3362,3.0331,355.0865,1,124.6000,1,125.4000,2536.0900,2586.0200,0.0000,35,
^SPX,2017-10-23,SPXW,2017-12-29,2455.000,P,15.5000,15.5000,15.5000,15.5000,35,211,15.0000,662,15.4000,2565.8000,2566.3000,2559.8411,2566.0500,0.1236,-0.1967,0.0020,-0.2649,3.0404,-95.2579,20,16.2000,96,16.5000,2536.0900,2586.0200,15.5000,218,
^SPX,2017-10-23,SPXW,2017-12-29,2460.000,C,0.0000,0.0000,0.0000,0.0000,0,1,120.1000,1,120.6000,2565.8000,2566.3000,2559.8411,2566.0500,0.1215,0.7964,0.0021,-0.3383,3.1046,352.2705,1,120.1000,1,121.0000,2536.0900,2586.0200,0.0000,62,
^SPX,2017-10-23,SPXW,2017-12-29,2460.000,P,13.4000,16.6500,13.4000,16.6300,292,35,15.6000,598,15.9000,2565.8000,2566.3000,2559.8411,2566.0500,0.1219,-0.2045,0.0021,-0.2670,3.1120,-99.0123,30,16.7000,94,17.0000,2536.0900,2586.0200,15.2045,1209,
^SPX,2017-10-23,SPXW,2017-12-29,2465.000,C,0.0000,0.0000,0.0000,0.0000,0,1,115.6000,1,116.2000,2565.8000,2566.3000,2559.8411,2566.0500,0.1196,0.7885,0.0022,-0.3399,3.1752,349.3767,1,115.7000,1,116.6000,2536.0900,2586.0200,0.0000,53,
^SPX,2017-10-23,SPXW,2017-12-29,2465.000,P,13.9000,16.8000,13.9000,16.8000,149,140,16.1000,23,16.4000,2565.8000,2566.3000,2559.8411,2566.0500,0.1199,-0.2121,0.0022,-0.2678,3.1802,-102.6977,20,17.3000,81,17.6000,2536.0900,2586.0200,15.6733,1612,
^SPX,2017-10-23,SPXW,2017-12-29,2470.000,C,0.0000,0.0000,0.0000,0.0000,0,1,111.2000,1,111.8000,2565.8000,2566.3000,2559.8411,2566.0500,0.1179,0.7800,0.0023,-0.3417,3.2484,346.1929,1,111.3000,1,112.2000,2536.0900,2586.0200,0.0000,33,
^SPX,2017-10-23,SPXW,2017-12-29,2470.000,P,14.4300,17.5000,14.4300,17.2000,6785,130,16.7000,461,17.0000,2565.8000,2566.3000,2559.8411,2566.0500,0.1182,-0.2206,0.0023,-0.2696,3.2536,-106.8213,20,17.9000,105,18.2000,2536.0900,2586.0200,17.0939,540,
^SPX,2017-10-23,SPXW,2017-12-29,2475.000,C,113.7000,113.7000,113.7000,113.7000,1,1,106.9000,1,107.4000,2565.8000,2566.3000,2559.8411,2566.0500,0.1162,0.7709,0.0024,-0.3436,3.3237,342.7302,1,107.0000,1,107.8000,2536.0900,2586.0200,113.7000,6954,
^SPX,2017-10-23,SPXW,2017-12-29,2475.000,P,14.9500,18.0000,14.9500,17.8000,152,130,17.3000,53,17.6000,2565.8000,2566.3000,2559.8411,2566.0500,0.1164,-0.2295,0.0024,-0.2709,3.3268,-111.0847,20,18.5000,92,18.8000,2536.0900,2586.0200,16.1436,9658,
^SPX,2017-10-23,SPXW,2017-12-29,2480.000,C,0.0000,0.0000,0.0000,0.0000,0,1,102.5000,1,103.1000,2565.8000,2566.3000,2559.8411,2566.0500,0.1144,0.7617,0.0025,-0.3447,3.3972,339.1969,1,102.7000,1,103.5000,2536.0900,2586.0200,0.0000,17,
^SPX,2017-10-23,SPXW,2017-12-29,2480.000,P,15.5000,18.4000,15.4600,18.4000,223,130,17.9000,622,18.3000,2565.8000,2566.3000,2559.8411,2566.0500,0.1146,-0.2387,0.0025,-0.2720,3.4005,-115.5537,40,19.1000,94,19.5000,2536.0900,2586.0200,16.4636,676,
^SPX,2017-10-23,SPXW,2017-12-29,2485.000,C,0.0000,0.0000,0.0000,0.0000,0,1,98.2000,1,98.7000,2565.8000,2566.3000,2559.8411,2566.0500,0.1125,0.7521,0.0026,-0.3455,3.4704,335.4884,1,98.3000,1,99.2000,2536.0900,2586.0200,0.0000,48,
^SPX,2017-10-23,SPXW,2017-12-29,2485.000,P,16.3000,16.6000,16.3000,16.6000,4,120,18.6000,632,19.0000,2565.8000,2566.3000,2559.8411,2566.0500,0.1129,-0.2486,0.0026,-0.2732,3.4758,-120.3292,20,19.8000,78,20.1000,2536.0900,2586.0200,16.3750,357,
^SPX,2017-10-23,SPXW,2017-12-29,2490.000,C,0.0000,0.0000,0.0000,0.0000,0,1,93.9000,1,94.5000,2565.8000,2566.3000,2559.8411,2566.0500,0.1108,0.7416,0.0027,-0.3468,3.5468,331.3425,1,94.1000,1,94.9000,2536.0900,2586.0200,0.0000,185,
^SPX,2017-10-23,SPXW,2017-12-29,2490.000,P,16.7000,20.5000,16.6000,20.5000,369,100,19.3000,23,19.6000,2565.8000,2566.3000,2559.8411,2566.0500,0.1109,-0.2586,0.0027,-0.2734,3.5486,-125.1551,20,20.5000,89,20.9000,2536.0900,2586.0200,18.8150,1990,
^SPX,2017-10-23,SPXW,2017-12-29,2495.000,C,0.0000,0.0000,0.0000,0.0000,0,1,89.7000,1,90.2000,2565.8000,2566.3000,2559.8411,2566.0500,0.1090,0.7309,0.0028,-0.3473,3.6213,327.0707,1,89.8000,1,90.6000,2536.0900,2586.0200,0.0000,149,
^SPX,2017-10-23,SPXW,2017-12-29,2495.000,P,17.3000,19.0000,17.3000,19.0000,48,100,20.0000,518,20.4000,2565.8000,2566.3000,2559.8411,2566.0500,0.1091,-0.2694,0.0028,-0.2738,3.6232,-130.3629,10,21.3000,317,21.6000,2536.0900,2586.0200,18.1979,155,
^SPX,2017-10-23,SPXW,2017-12-29,2500.000,C,93.6000,93.6000,91.0000,91.0000,116,1,85.5000,1,86.0000,2565.8000,2566.3000,2559.8411,2566.0500,0.1071,0.7196,0.0029,-0.3475,3.6954,322.5376,1,85.6000,1,86.4000,2536.0900,2586.0200,91.1065,4828,
^SPX,2017-10-23,SPXW,2017-12-29,2500.000,P,18.0000,21.0000,18.0000,21.0000,1124,109,20.8000,528,21.2000,2565.8000,2566.3000,2559.8411,2566.0500,0.1073,-0.2807,0.0029,-0.2740,3.6974,-135.8259,20,22.0000,87,22.4000,2536.0900,2586.0200,18.8303,8830,
^SPX,2017-10-23,SPXW,2017-12-29,2505.000,C,0.0000,0.0000,0.0000,0.0000,0,1,81.3000,1,81.8000,2565.8000,2566.3000,2559.8411,2566.0500,0.1052,0.7078,0.0030,-0.3473,3.7685,317.7574,1,81.4000,1,82.3000,2536.0900,2586.0200,0.0000,480,
^SPX,2017-10-23,SPXW,2017-12-29,2505.000,P,18.7000,19.8500,18.5100,19.8500,13,90,21.6000,495,22.0000,2565.8000,2566.3000,2559.8411,2566.0500,0.1055,-0.2926,0.0030,-0.2737,3.7705,-141.5416,10,22.8000,90,23.2000,2536.0900,2586.0200,18.8808,1721,
^SPX,2017-10-23,SPXW,2017-12-29,2510.000,C,0.0000,0.0000,0.0000,0.0000,0,1,77.2000,1,77.7000,2565.8000,2566.3000,2559.8411,2566.0500,0.1035,0.6952,0.0031,-0.3471,3.8415,312.5862,1,77.3000,1,78.1000,2536.0900,2586.0200,0.0000,1312,
^SPX,2017-10-23,SPXW,2017-12-29,2510.000,P,20.0000,22.9000,20.0000,22.8000,291,97,22.4000,33,22.8000,2565.8000,2566.3000,2559.8411,2566.0500,0.1034,-0.3048,0.0031,-0.2725,3.8413,-147.4301,10,23.7000,79,24.1000,2536.0900,2586.0200,22.1253,871,
^SPX,2017-10-23,SPXW,2017-12-29,2515.000,C,0.0000,0.0000,0.0000,0.0000,0,1,73.1000,1,73.6000,2565.8000,2566.3000,2559.8411,2566.0500,0.1015,0.6822,0.0032,-0.3460,3.9118,307.2233,1,73.2000,1,74.0000,2536.0900,2586.0200,0.0000,236,
^SPX,2017-10-23,SPXW,2017-12-29,2515.000,P,20.2000,22.5400,20.2000,22.5400,48,125,23.3000,39,23.7000,2565.8000,2566.3000,2559.8411,2566.0500,0.1015,-0.3178,0.0032,-0.2713,3.9118,-153.7304,10,24.6000,93,25.0000,2536.0900,2586.0200,21.1804,991,
^SPX,2017-10-23,SPXW,2017-12-29,2520.000,C,0.0000,0.0000,0.0000,0.0000,0,1,69.0000,1,69.6000,2565.8000,2566.3000,2559.8411,2566.0500,0.0996,0.6684,0.0033,-0.3447,3.9806,301.4826,1,69.2000,1,70.0000,2536.0900,2586.0200,0.0000,1260,
^SPX,2017-10-23,SPXW,2017-12-29,2520.000,P,21.0500,24.6000,21.0500,24.6000,55,123,24.3000,384,24.7000,2565.8000,2566.3000,2559.8411,2566.0500,0.0998,-0.3318,0.0033,-0.2704,3.9816,-160.4997,10,25.5000,100,26.0000,2536.0900,2586.0200,23.0205,1022,
^SPX,2017-10-23,SPXW,2017-12-29,2525.000,C,0.0000,0.0000,0.0000,0.0000,0,1,65.1000,1,65.6000,2565.8000,2566.3000,2559.8411,2566.0500,0.0978,0.6538,0.0034,-0.3430,4.0470,295.3602,1,65.2000,11,66.0000,2536.0900,2586.0200,0.0000,5576,
^SPX,2017-10-23,SPXW,2017-12-29,2525.000,P,22.0500,22.9000,22.0500,22.9000,23,122,25.3000,41,25.7000,2565.8000,2566.3000,2559.8411,2566.0500,0.0978,-0.3463,0.0034,-0.2683,4.0474,-167.4733,10,26.5000,91,27.0000,2536.0900,2586.0200,22.1683,7434,
^SPX,2017-10-23,SPXW,2017-12-29,2530.000,C,0.0000,0.0000,0.0000,0.0000,0,1,61.1000,1,61.6000,2565.8000,2566.3000,2559.8411,2566.0500,0.0957,0.6387,0.0036,-0.3402,4.1092,288.9855,1,61.3000,1,62.0000,2536.0900,2586.0200,0.0000,1929,
^SPX,2017-10-23,SPXW,2017-12-29,2530.000,P,22.5300,27.6500,22.5300,27.6500,1201,115,26.4000,24,26.7000,2565.8000,2566.3000,2559.8411,2566.0500,0.0959,-0.3616,0.0036,-0.2658,4.1101,-174.8440,28,27.5000,77,28.1000,2536.0900,2586.0200,23.4044,423,
^SPX,2017-10-23,SPXW,2017-12-29,2535.000,C,0.0000,0.0000,0.0000,0.0000,0,1,57.3000,1,57.8000,2565.8000,2566.3000,2559.8411,2566.0500,0.0940,0.6224,0.0037,-0.3378,4.1687,282.0344,1,57.4000,11,58.2000,2536.0900,2586.0200,0.0000,495,
^SPX,2017-10-23,SPXW,2017-12-29,2535.000,P,23.9500,24.9000,23.9500,24.9000,22,119,27.5000,27,27.9000,2565.8000,2566.3000,2559.8411,2566.0500,0.0941,-0.3777,0.0037,-0.2629,4.1691,-182.6417,4,28.7000,80,29.3000,2536.0900,2586.0200,24.1386,535,
^SPX,2017-10-23,SPXW,2017-12-29,2540.000,C,58.1500,58.1500,58.1500,58.1500,4,1,53.5000,6,54.0000,2565.8000,2566.3000,2559.8411,2566.0500,0.0920,0.6055,0.0038,-0.3343,4.2225,274.7741,1,53.7000,1,54.4000,2536.0900,2586.0200,58.1500,159,
^SPX,2017-10-23,SPXW,2017-12-29,2540.000,P,24.8200,29.4000,24.8200,29.4000,415,113,28.7000,22,29.1000,2565.8000,2566.3000,2559.8411,2566.0500,0.0921,-0.3946,0.0038,-0.2593,4.2228,-190.8233,22,29.9000,75,30.5000,2536.0900,2586.0200,26.0088,3126,
^SPX,2017-10-23,SPXW,2017-12-29,2545.000,C,0.0000,0.0000,0.0000,0.0000,0,9,49.9000,7,50.4000,2565.8000,2566.3000,2559.8411,2566.0500,0.0904,0.5874,0.0039,-0.3312,4.2708,266.9508,2,50.0000,2,50.7000,2536.0900,2586.0200,0.0000,338,
^SPX,2017-10-23,SPXW,2017-12-29,2545.000,P,26.2700,31.2400,26.2700,31.2400,91,113,30.0000,21,30.4000,2565.8000,2566.3000,2559.8411,2566.0500,0.0903,-0.4125,0.0039,-0.2553,4.2707,-199.4587,21,31.2000,21,31.8000,2536.0900,2586.0200,27.3469,99,
^SPX,2017-10-23,SPXW,2017-12-29,2550.000,C,53.4000,53.4000,46.2000,46.4000,12,8,46.3000,7,46.8000,2565.8000,2566.3000,2559.8411,2566.0500,0.0885,0.5687,0.0040,-0.3266,4.3114,258.7962,2,46.4000,2,47.1000,2536.0900,2586.0200,49.5667,5452,
^SPX,2017-10-23,SPXW,2017-12-29,2550.000,P,27.0500,32.0500,27.0500,31.0500,258,113,31.4000,21,31.8000,2565.8000,2566.3000,2559.8411,2566.0500,0.0885,-0.4313,0.0040,-0.2507,4.3113,-208.5465,20,32.5000,20,33.2000,2536.0900,2586.0200,30.7557,3675,
^SPX,2017-10-23,SPXW,2017-12-29,2555.000,C,0.0000,0.0000,0.0000,0.0000,0,8,42.8000,7,43.3000,2565.8000,2566.3000,2559.8411,2566.0500,0.0867,0.5490,0.0042,-0.3215,4.3433,250.1883,2,42.9000,2,43.6000,2536.0900,2586.0200,0.0000,448,
